917	1155
918	786
918	1062
918	1158
919	774
919	1063
919	1159
920	681
920	1064
920	1160
921	780
921	1065
921	1161
922	769
922	1076
922	1181
923	772
923	1066
923	1162
924	688
924	1067
924	1163
925	685
925	812
925	1069
926	796
926	1070
926	1166
927	773
927	1068
927	1164
928	684
928	793
928	1071
929	802
929	1072
929	1168
930	687
930	789
930	1074
931	690
931	804
931	1073
932	785
932	1075
932	1170
933	698
933	781
933	1077
934	694
934	1078
934	1174
935	692
935	1079
935	1175
936	695
936	794
936	1081
937	696
937	806
937	1083
938	697
938	1082
938	1177
939	699
939	800
939	1084
940	768
940	1080
940	1173
941	700
941	1086
941	1182
942	701
942	801
942	1085
943	702
943	809
943	1088
944	703
944	813
944	1091
945	705
945	1087
945	1184
946	708
946	797
946	1089
947	814
947	1090
947	1186
948	707
948	808
948	1092
949	710
949	784
949	1093
950	709
950	815
950	1094
951	779
951	1095
951	1191
952	713
952	803
952	1096
953	798
953	1097
953	1193
954	807
954	1098
954	1194
955	712
955	1099
955	1195
956	716
956	1100
956	1196
957	717
957	790
957	1101
958	718
958	1102
958	1198
959	719
959	792
959	1103
960	624
960	816
960	1056
961	625
961	817
961	1057
962	626
962	818
962	1058
963	629
963	819
963	1061
964	630
964	821
964	1059
965	628
965	820
965	1060
966	632
966	822
966	1062
967	633
967	823
967	1063
968	634
968	824
968	1064
969	631
969	825
969	1065
970	638
970	827
970	1066
971	627
971	826
971	1076
972	641
972	831
972	1067
973	635
973	829
973	1069
974	637
974	828
974	1070
975	646
975	834
975	1068
976	636
976	830
976	1071
977	639
977	833
977	1072
978	640
978	832
978	1074
979	642
979	835
979	1073
980	643
980	836
980	1075
981	650
981	840
981	1077
982	645
982	838
982	1078
983	644
983	837
983	1079
984	647
984	839
984	1081
985	648
985	841
985	1083
986	649
986	842
986	1082
987	651
987	843
987	1084
988	656
988	846
988	1080
989	654
989	845
989	1085
990	653
990	844
990	1086
991	652
991	847
991	1088
992	657
992	849
992	1087
993	659
993	852
993	1089
994	660
994	850
994	1090
995	655
995	848
995	1091
996	658
996	851
996	1092
997	662
997	854
997	1093
998	661
998	853
998	1094
999	663
999	855
999	1095
1000	665
1000	857
1000	1096
1001	667
1001	859
1001	1097
1002	666
1002	858
1002	1098
1003	664
1003	856
1003	1099
1004	668
1004	860
1004	1100
1005	669
1005	861
1005	1101
1006	670
1006	862
1006	1102
1007	671
1007	863
1007	1103
1008	768
1008	864
1008	1173
1009	769
1009	865
1009	1181
1010	770
1010	866
1010	1152
1011	773
1011	869
1011	1164
1012	771
1012	867
1012	1153
1013	772
1013	868
1013	1162
1014	774
1014	870
1014	1159
1015	775
1015	871
1015	1255
1016	776
1016	872
1016	1157
1017	778
1017	873
1017	1257
1018	780
1018	875
1018	1161
1019	783
1019	878
1019	1156
1020	786
1020	880
1020	1158
1021	876
1021	1169
1021	1261
1022	877
1022	1191
1022	1262
1023	782
1023	879
1023	1263
1024	777
1024	874
1024	1284
1025	881
1025	1170
